[2025-02-17 10:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 386, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813037033}]}}
[2025-02-17 10:47:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1032, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814434611}]}}
[2025-02-17 10:47:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:17] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:20] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814440205.
[2025-02-17 10:47:20] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814440205}.
[2025-02-17 10:47:20] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814440205}
[2025-02-17 10:47:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1033, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814437408}]}}
[2025-02-17 10:47:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1034, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814437611}]}}
[2025-02-17 10:47:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 1034.
[2025-02-17 10:47:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 10:47:25] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814445208.
[2025-02-17 10:47:25] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814445208}.
[2025-02-17 10:47:25] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814445208}
[2025-02-17 10:47:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1035, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814442406}]}}
[2025-02-17 10:47:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:25] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1036, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814446644}]}}
[2025-02-17 10:47:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:29] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1037, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Cluster 2 | 4098 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814447080}]}}
[2025-02-17 10:47:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:30] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814450219.
[2025-02-17 10:47:30] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814450219}.
[2025-02-17 10:47:30] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814450219}
[2025-02-17 10:47:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1038, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814449615}]}}
[2025-02-17 10:47:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:32] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:35] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814455223.
[2025-02-17 10:47:35] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814455223}.
[2025-02-17 10:47:35] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814455223}
[2025-02-17 10:47:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1039, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814452408}]}}
[2025-02-17 10:47:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1040, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814452620}]}}
[2025-02-17 10:47:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:35] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1041, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2073 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814455623}]}}
[2025-02-17 10:47:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:40] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814460240.
[2025-02-17 10:47:40] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814460240}.
[2025-02-17 10:47:40] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814460240}
[2025-02-17 10:47:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1042, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814457412}]}}
[2025-02-17 10:47:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:40] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1043, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814458616}]}}
[2025-02-17 10:47:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:41] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:45] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814465246.
[2025-02-17 10:47:45] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814465246}.
[2025-02-17 10:47:45] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814465246}
[2025-02-17 10:47:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1044, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814462411}]}}
[2025-02-17 10:47:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:45] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:50] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814470257.
[2025-02-17 10:47:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814470257}.
[2025-02-17 10:47:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814470257}
[2025-02-17 10:47:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1045, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 1 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814467618}]}}
[2025-02-17 10:47:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:50] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1046, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814470620}]}}
[2025-02-17 10:47:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:53] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:55] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814475261.
[2025-02-17 10:47:55] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814475261}.
[2025-02-17 10:47:55] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814475261}
[2025-02-17 10:47:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1047, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814472414}]}}
[2025-02-17 10:47:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1048, 'op': 0, 'd': {'user': {'id': '835759092391084103'}, 'status': 'offline', 'guild_id': '901431481090596924', 'client_status': {}, 'activities': []}}
[2025-02-17 10:47:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1049, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 1 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814473620}]}}
[2025-02-17 10:47:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:56] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:47:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1050, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 1 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814476621}]}}
[2025-02-17 10:47:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:47:59] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1051, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Cluster 2 | 4098 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814477084}]}}
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814480265.
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814480265}.
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814480265}
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1052, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814477416}]}}
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1053, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814477417}]}}
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1054, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814479623}]}}
[2025-02-17 10:48:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:02] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1055, 'op': 0, 'd': {'user': {'id': '686212388290428983'}, 'status': 'dnd', 'guild_id': '901431481090596924', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'state': 'In Lobby', 'session_id': '34d0a672207fd913cfac32844ce6d30c', 'party': {'size': [2, 3], 'id': '2867a875-06c5-4f48-bd10-23d4d2683654'}, 'name': 'League of Legends', 'id': '7fd1bff04c42d720', 'flags': 2, 'details': 'Teamfight Tactics (Ranked)', 'created_at': 1739814293991, 'assets': {'large_image': '653758171525021696'}, 'application_id': '401518684763586560'}, {'type': 2, 'timestamps': {'start': 1739814483924, 'end': 1739814776390}, 'sync_id': '5jLjUQIa8fV6erihJb1App', 'state': 'Rex Orange County', 'session_id': '34d0a672207fd913cfac32844ce6d30c', 'party': {'id': 'spotify:686212388290428983'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'SHOOT ME DOWN', 'created_at': 1739814481913, 'assets': {'large_text': 'WHO CARES?', 'large_image': 'spotify:ab67616d0000b2735b656d32ea6b0b9c54c2d2e0'}}]}}
[2025-02-17 10:48:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:04] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:05] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739814485269.
[2025-02-17 10:48:05] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739814485269}.
[2025-02-17 10:48:05] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739814485269}
[2025-02-17 10:48:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 1056, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739814482417}]}}
[2025-02-17 10:48:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 10:48:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 10:48:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 1056.
